,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
140,nmG5WSyQXzrgkDrXv5kh5g,Pâtisserie Notre Maison,Plateau-Mont-Royal,4101 Boulevard Saint-Laurent,Montreal,QC,H2W 1Y7,45.517478,-73.580297,4.0,12,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Specialty Food', 'Shopping', 'Meat Shops', 'Patisserie/Cake Shop', 'Food', 'Bakeries']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
141,MJd63eC5qluvww6ERoZRBw,Amir,Notre-Dame-de-Grâce,6365 Rue Sherbrooke Ouest,Montreal,QC,H4B 1N1,45.4653006183,-73.6261826443,2.0,6,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=True, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Mediterranean', 'Restaurants']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
142,Uqs18_AgDYsByvtSSOMzkw,Boccacinos Restaurant,Ville-Marie,1251 McGill College Avenue,Montreal,QC,H3B 2Y4,45.5017304,-73.5705104,2.0,30,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=True, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['American (New)', 'Modern European', 'Canadian (New)', 'Restaurants', 'Italian']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
143,zvcTm44jh9GhXVgCWI8vAg,Pêche Vieux-Montréal,Ville-Marie,121 Rue de la Commune E,Montreal,QC,H2Y 1T5,45.5067972,-73.5523771,3.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=True, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=False, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=True, WiFi=None)","['Tours', 'Fishing', 'Boat Tours', 'Hotels & Travel', 'Active Life']","Row(Friday='8:00-18:00', Monday='8:00-18:00', Saturday='8:00-18:00', Sunday='8:00-18:00', Thursday='8:00-18:00', Tuesday='8:00-18:00', Wednesday='8:00-18:00')"
144,m7UhhqWvdt_T3tA73qHqnQ,Restaurant Pasta A Piacere,Ville-Marie,260 Notre-Dame Rue W,Montreal,QC,H2Y 1T5,45.502798,-73.5579318,2.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='beer_and_wine', Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=True, WiFi=None)","['Restaurants', 'Italian']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
145,fwCaUNb22ss7aEM-Gu5PHQ,Le Club Sandwich,Ville-Marie,1578 Rue Saint Catherine E,Montreal,QC,H2L 2J2,45.4949938,-73.5778858,2.5,15,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=True, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=False, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=True, brunch=False, dessert=False, dinner=True, latenight=True, lunch=True), HairSpecializesIn=None, HappyHour=None, HasTV=True, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=True, WiFi='no')","['Diners', 'Restaurants', 'Burgers', 'Sandwiches', 'American (Traditional)']","Row(Friday='0:00-0:00', Monday='0:00-0:00', Saturday='0:00-0:00', Sunday='0:00-0:00', Thursday='0:00-0:00', Tuesday='0:00-0:00', Wednesday='0:00-0:00')"
146,Nl7rJYLRrVZ89xuDtf4gFA,PFK,Notre-Dame-de-Grâce,5272 Rue Sherbrooke O,Montreal,QC,H4A 1T9,45.4742595,-73.608318,3.5,6,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=True, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=True, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=False, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='loud', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=True, RestaurantsGoodForGroups=False, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Fast Food', 'Chicken Wings', 'Restaurants']","Row(Friday='10:30-22:00', Monday='10:30-22:00', Saturday='10:30-22:00', Sunday='11:00-21:00', Thursday='10:30-22:00', Tuesday='10:30-22:00', Wednesday='10:30-22:00')"
147,X4rz4RgG6exo0KnREVr7AA,Saute-Moutons Jet Boating Montréal,Ville-Marie,47 De La Commune Rue W,Montreal,QC,H2Y 2C6,45.5048366,-73.5535851,5.0,12,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Hotels & Travel', 'Tours', 'Active Life', 'Event Planning & Services', 'Boat Charters', 'Boating']","Row(Friday='10:00-18:00', Monday='10:00-18:00', Saturday='10:00-18:00', Sunday='10:00-18:00', Thursday='10:00-18:00', Tuesday='10:00-18:00', Wednesday='10:00-18:00')"
148,TsE3smUI7-oF0Twwd_wu9Q,Wonder Travel,Ville-Marie,1117 Rue Sainte-Catherine Ouest,Montreal,QC,H3B 1H9,45.4998243,-73.57349,3.0,5,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Tours', 'Travel Services', 'Hotels & Travel']","Row(Friday='10:00-18:00', Monday='10:00-18:00', Saturday='11:00-16:00', Sunday='11:00-4:00', Thursday='10:00-18:00', Tuesday='10:00-18:00', Wednesday='10:00-18:00')"
149,_V4TwNu5bodA6z4_rgKTLg,Starbucks,Ville-Marie,262 Rue Sainte-Catherine Ouest,Montreal,QC,H2X 2A1,45.5071358,-73.5661533,2.5,8,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=True, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Coffee & Tea', 'Food']","Row(Friday='6:30-0:00', Monday='6:30-23:00', Saturday='6:30-0:00', Sunday='6:30-23:00', Thursday='6:30-23:00', Tuesday='6:30-23:00', Wednesday='6:30-23:00')"
150,A04XIwYbSLC5fjBG5ml7yg,La Goulette,Plateau-Mont-Royal,930 Rue Roy Est,Montreal,QC,H2L 1E7,45.521979,-73.5697069,4.0,6,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Canadian (New)', 'African', 'Restaurants']","Row(Friday='17:00-23:00', Monday='17:00-22:30', Saturday='17:00-23:00', Sunday=None, Thursday='17:00-23:00', Tuesday='17:00-22:30', Wednesday='17:00-23:00')"
151,colkiB9memBWXIRGw8C9MQ,Musée des Beaux-Arts de Montréal,Ville-Marie,1380 Rue Sherbrooke O,Montreal,QC,H3G 1J5,45.498436,-73.579715,4.5,168,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=False, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=True, WiFi=None)","['Art Galleries', 'Museums', 'Art Museums', 'Shopping', 'Arts & Entertainment']","Row(Friday='10:00-17:00', Monday='10:00-17:00', Saturday='10:00-17:00', Sunday='10:00-17:00', Thursday='10:00-17:00', Tuesday='10:00-17:00', Wednesday='10:00-21:00')"
152,yG2Z38ewmdIrId5pdPfX-w,Patinoire du Vieux-Port de Montréal,Ville-Marie,,Montreal,QC,H2Y 2E2,45.5084876787,-73.5487370355,4.5,11,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Active Life', 'Skating Rinks']","Row(Friday='10:00-22:00', Monday='10:00-22:00', Saturday='10:00-22:00', Sunday='10:00-22:00', Thursday='10:00-22:00', Tuesday='10:00-22:00', Wednesday='10:00-22:00')"
153,fl6QedVx8-ZoQK8us_eeGA,Place des Festivals,Ville-Marie,Rue Sainte-Catherine Ouest & Rue Jeanne-Mance,Montreal,QC,H2X 3X5,45.5075114085,-73.5675933212,4.0,12,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Active Life', 'Arts & Entertainment']","Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
154,oe8RIRre8_LznVUFnMGYRg,Burrito Revolucion,Sud-Ouest,3532 Notre Dame O,Montreal,QC,H4C 1P4,45.4800347591,-73.5798641218,3.0,9,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Restaurants', 'Latin American', 'Mexican']","Row(Friday='11:00-22:00', Monday='11:00-22:00', Saturday='11:00-22:00', Sunday='11:00-22:00', Thursday='11:00-22:00', Tuesday='11:00-22:00', Wednesday='11:00-22:00')"
